transaction_id,timestamp,sender_account,receiver_account,amount_ghs,transaction_type,channel,agent_id,merchant_category,location_region,device_id,is_new_device,otp_requested,linked_bank_account,income_tier,personal_alert_threshold,label,attack_type
MOMO-TXN-447848,2026-01-17 01:57:27.134901,MOMO-GH-00250,MOMO-GH-00181,342.29,withdraw,ussd,,retail,Eastern,DEV-7c699d,False,False,BANK-GH-00250,low,1599.72,0,none
MOMO-TXN-146168,2026-01-17 02:08:30.197917,MOMO-GH-00161,MOMO-GH-00246,366.18,transfer,app,,utility,Ashanti,DEV-8b511e,False,True,BANK-GH-00161,low,1618.47,0,none
MOMO-TXN-229648,2026-01-17 02:09:07.338503,MOMO-GH-00005,MOMO-GH-00250,2671.7,send,ussd,,food,Volta,DEV-32efb1,False,False,BANK-GH-00005,middle,7216.23,0,none
MOMO-TXN-583124,2026-01-17 02:25:47.369762,MOMO-GH-00427,MOMO-GH-00456,1023.86,airtime,app,,utility,Greater Accra,DEV-5ab64f,False,False,BANK-GH-00427,middle,4117.11,0,none
MOMO-TXN-570945,2026-01-17 02:38:30.378040,MOMO-GH-00385,MOMO-GH-00388,679.73,receive,ussd,,utility,Ashanti,DEV-e8e287,False,False,BANK-GH-00385,low,2075.82,0,none
MOMO-TXN-773292,2026-01-17 02:41:15.278274,MOMO-GH-00351,MOMO-GH-00074,2490.59,send,ussd,,food,Ashanti,DEV-a3f293,False,False,BANK-GH-00351,middle,7761.15,0,none
MOMO-TXN-667915,2026-01-17 03:19:01.182437,MOMO-GH-00401,MOMO-GH-00187,1296.86,airtime,agent,AGT-UpperWest-0082,transfer,Upper West,DEV-224b7f,False,False,BANK-GH-00401,middle,5195.61,0,none
MOMO-TXN-714015,2026-01-17 03:31:27.147027,MOMO-GH-00338,MOMO-GH-00074,453.59,transfer,ussd,,food,Volta,DEV-8b28be,False,False,BANK-GH-00338,low,1573.26,0,none
MOMO-TXN-555786,2026-01-17 03:42:13.209967,MOMO-GH-00230,MOMO-GH-00365,1721.4,airtime,app,,transfer,Northern,DEV-447acb,False,False,BANK-GH-00230,middle,6881.82,0,none
MOMO-TXN-812049,2026-01-17 03:59:52.288596,MOMO-GH-00021,MOMO-GH-00367,7356.12,send,app,,retail,Brong-Ahafo,DEV-8ac020,False,True,BANK-GH-00021,high,14944.56,0,none
MOMO-TXN-548509,2026-01-17 04:45:32.235055,MOMO-GH-00330,MOMO-GH-00270,389.48,send,agent,AGT-Eastern-0014,airtime,Eastern,DEV-0a7f1e,False,False,,low,2175.63,0,none
MOMO-TXN-122977,2026-01-17 05:16:48.149110,MOMO-GH-00122,MOMO-GH-00184,809.07,transfer,app,,unknown,Upper West,DEV-042f42,False,True,BANK-GH-00122,low,2085.0,0,none
MOMO-TXN-949602,2026-01-17 05:36:08.328114,MOMO-GH-00408,MOMO-GH-00049,585.71,send,ussd,,food,Brong-Ahafo,DEV-4124db,False,False,,low,1666.17,0,none
MOMO-TXN-582595,2026-01-17 05:55:50.373058,MOMO-GH-00438,MOMO-GH-00134,436.45,withdraw,ussd,,utility,Western,DEV-957955,False,False,BANK-GH-00438,low,1775.97,0,none
MOMO-TXN-456359,2026-01-17 06:07:56.348210,MOMO-GH-00297,MOMO-GH-00097,988.88,send,ussd,,retail,Upper West,DEV-743a50,False,True,BANK-GH-00297,low,1924.11,0,none
MOMO-TXN-964915,2026-01-17 06:14:58.123066,MOMO-GH-00199,MOMO-GH-00005,897.24,withdraw,app,,food,Greater Accra,DEV-8cbe71,False,False,BANK-GH-00199,low,1905.69,0,none
MOMO-TXN-102260,2026-01-17 06:23:01.030478,MOMO-GH-00101,MOMO-GH-00371,288.94,airtime,agent,AGT-Volta-0043,retail,Volta,DEV-28f91f,False,False,BANK-GH-00101,low,1272.3,0,none
MOMO-TXN-599164,2026-01-17 06:23:33.218805,MOMO-GH-00168,MOMO-GH-00384,1580.77,bill_payment,agent,AGT-Volta-0039,retail,Volta,DEV-728e54,False,True,BANK-GH-00168,middle,5111.34,0,none
MOMO-TXN-761701,2026-01-17 06:32:20.177492,MOMO-GH-00465,MOMO-GH-00332,2764.64,transfer,ussd,,unknown,Brong-Ahafo,DEV-d4a71b,False,True,BANK-GH-00465,middle,7734.0,0,none
MOMO-TXN-265657,2026-01-17 06:41:04.123574,MOMO-GH-00301,MOMO-GH-00489,1518.63,withdraw,ussd,,transfer,Eastern,DEV-99e46f,False,False,BANK-GH-00301,middle,8579.16,0,none
MOMO-TXN-701651,2026-01-17 07:09:44.323070,MOMO-GH-00028,MOMO-GH-00482,1358.41,withdraw,app,,unknown,Upper West,DEV-ffa8ae,False,False,,middle,3121.17,0,none
MOMO-TXN-437960,2026-01-17 07:23:50.050499,MOMO-GH-00334,MOMO-GH-00070,466.02,bill_payment,ussd,,unknown,Upper East,DEV-4f2192,False,True,BANK-GH-00334,low,1309.98,0,none
MOMO-TXN-613406,2026-01-17 08:09:05.234245,MOMO-GH-00414,MOMO-GH-00297,1670.34,receive,ussd,,transfer,Upper East,DEV-cb1e43,False,True,,middle,4450.62,0,none
MOMO-TXN-463546,2026-01-17 08:27:34.128452,MOMO-GH-00260,MOMO-GH-00401,610.0,transfer,agent,AGT-Volta-0045,utility,Volta,DEV-d1c492,False,False,BANK-GH-00260,low,2297.04,0,none
MOMO-TXN-225228,2026-01-17 08:54:51.344262,MOMO-GH-00458,MOMO-GH-00226,812.96,withdraw,agent,AGT-UpperWest-0025,utility,Upper West,DEV-660052,False,True,BANK-GH-00458,low,2361.6,0,none
MOMO-TXN-393964,2026-01-17 08:59:18.140866,MOMO-GH-00291,MOMO-GH-00004,524.19,airtime,agent,AGT-Ashanti-0015,unknown,Ashanti,DEV-5a2802,False,True,BANK-GH-00291,low,1392.18,0,none
MOMO-TXN-528368,2026-01-17 09:23:31.230863,MOMO-GH-00071,MOMO-GH-00051,696.03,transfer,ussd,,food,Volta,DEV-f66aa3,False,False,BANK-GH-00071,low,1511.4,0,none
MOMO-TXN-609021,2026-01-17 10:16:42.370778,MOMO-GH-00212,MOMO-GH-00286,544.62,withdraw,agent,AGT-Brong-Ahafo-0006,transfer,Brong-Ahafo,DEV-cc0ffc,False,False,BANK-GH-00212,low,2152.44,0,none
MOMO-TXN-504321,2026-01-17 10:34:13.310926,MOMO-GH-00145,MOMO-GH-00315,17848.98,bill_payment,ussd,,unknown,Volta,DEV-6a3bf4,False,False,BANK-GH-00145,high,37965.15,0,none
MOMO-TXN-324164,2026-01-17 10:58:14.266115,MOMO-GH-00347,MOMO-GH-00296,2143.54,transfer,ussd,,airtime,Upper West,DEV-4b0b3f,False,False,BANK-GH-00347,middle,6001.14,0,none
MOMO-TXN-502744,2026-01-17 11:40:09.193342,MOMO-GH-00304,MOMO-GH-00148,2823.06,bill_payment,agent,AGT-Brong-Ahafo-0015,transfer,Brong-Ahafo,DEV-bafd3f,False,False,BANK-GH-00304,middle,7228.02,0,none
MOMO-TXN-872343,2026-01-17 11:49:43.037058,MOMO-GH-00286,MOMO-GH-00468,1660.85,withdraw,agent,AGT-Central-0045,retail,Central,DEV-95b2e2,False,False,BANK-GH-00286,middle,8492.49,0,none
MOMO-TXN-523709,2026-01-17 12:20:44.359400,MOMO-GH-00314,MOMO-GH-00383,697.76,send,app,,unknown,Central,DEV-51ab33,False,False,BANK-GH-00314,low,1700.49,0,none
MOMO-TXN-446198,2026-01-17 12:46:09.342309,MOMO-GH-00405,MOMO-GH-00406,1446.62,send,agent,AGT-UpperWest-0072,transfer,Upper West,DEV-9baaa8,False,True,BANK-GH-00405,middle,3481.29,0,none
MOMO-TXN-951266,2026-01-17 13:12:31.242902,MOMO-GH-00469,MOMO-GH-00239,249.71,send,agent,AGT-Eastern-0041,unknown,Eastern,DEV-b023ee,False,False,BANK-GH-00469,low,1017.54,0,none
MOMO-TXN-565969,2026-01-17 13:13:09.351492,MOMO-GH-00392,MOMO-GH-00120,2761.58,receive,ussd,,airtime,Brong-Ahafo,DEV-d4675b,False,False,,middle,6869.1,0,none
MOMO-TXN-941792,2026-01-17 13:18:27.187681,MOMO-GH-00442,MOMO-GH-00395,2529.7,bill_payment,app,,airtime,Upper West,DEV-8a9e83,False,False,BANK-GH-00442,middle,7748.64,0,none
MOMO-TXN-976950,2026-01-17 13:19:34.327619,MOMO-GH-00072,MOMO-GH-00286,499.4,withdraw,agent,AGT-GreaterAccra-0093,transfer,Greater Accra,DEV-41abc0,False,False,BANK-GH-00072,low,2054.7,0,none
MOMO-TXN-780433,2026-01-17 13:24:02.305682,MOMO-GH-00408,MOMO-GH-00299,511.2,receive,ussd,,airtime,Brong-Ahafo,DEV-0bd70e,False,False,,low,1666.17,0,none
MOMO-TXN-416115,2026-01-17 13:30:01.252963,MOMO-GH-00088,MOMO-GH-00135,846.88,bill_payment,ussd,,airtime,Northern,DEV-b3eda1,False,False,BANK-GH-00088,low,2138.61,0,none
MOMO-TXN-349736,2026-01-17 14:04:51.130441,MOMO-GH-00194,MOMO-GH-00323,786.56,receive,app,,unknown,Central,DEV-17c940,False,False,BANK-GH-00194,low,1814.7,0,none
MOMO-TXN-402418,2026-01-17 14:18:56.317390,MOMO-GH-00195,MOMO-GH-00221,1214.44,send,ussd,,retail,Northern,DEV-218fd6,False,True,BANK-GH-00195,middle,2745.6,0,none
MOMO-TXN-913217,2026-01-17 14:43:42.059111,MOMO-GH-00130,MOMO-GH-00335,3372.8,airtime,ussd,,airtime,Upper West,DEV-c977c2,False,False,BANK-GH-00130,middle,8257.11,0,none
MOMO-TXN-208699,2026-01-17 15:01:27.089905,MOMO-GH-00446,MOMO-GH-00135,1655.68,airtime,agent,AGT-Western-0082,airtime,Western,DEV-d4c8e5,False,True,BANK-GH-00446,middle,4621.29,0,none
MOMO-TXN-861265,2026-01-17 15:37:35.203533,MOMO-GH-00203,MOMO-GH-00462,721.65,send,agent,AGT-UpperEast-0079,transfer,Upper East,DEV-6acff4,False,False,BANK-GH-00203,low,1914.54,0,none
MOMO-TXN-638179,2026-01-17 15:59:51.106356,MOMO-GH-00265,MOMO-GH-00428,580.11,bill_payment,app,,unknown,Greater Accra,DEV-852cd0,False,True,,low,2322.3,0,none
MOMO-TXN-765318,2026-01-17 16:14:13.335157,MOMO-GH-00304,MOMO-GH-00037,1970.0,withdraw,agent,AGT-Brong-Ahafo-0029,transfer,Brong-Ahafo,DEV-d52124,False,False,BANK-GH-00304,middle,7228.02,0,none
MOMO-TXN-960365,2026-01-17 16:26:48.285117,MOMO-GH-00417,MOMO-GH-00157,340.6,transfer,app,,retail,Greater Accra,DEV-391541,False,True,BANK-GH-00417,low,1853.91,0,none
MOMO-TXN-420984,2026-01-17 16:35:47.148616,MOMO-GH-00238,MOMO-GH-00218,559.34,receive,app,,unknown,Upper West,DEV-6cf60e,False,False,BANK-GH-00238,low,2399.4,0,none
MOMO-TXN-361504,2026-01-17 16:43:01.382405,MOMO-GH-00038,MOMO-GH-00443,1259.71,receive,app,,airtime,Greater Accra,DEV-d2d73d,False,True,BANK-GH-00038,low,2293.53,0,none
MOMO-TXN-157259,2026-01-17 16:49:53.254438,MOMO-GH-00071,MOMO-GH-00383,383.47,bill_payment,ussd,,unknown,Volta,DEV-a9a48f,False,True,BANK-GH-00071,low,1511.4,0,none
MOMO-TXN-810687,2026-01-17 16:51:41.062771,MOMO-GH-00037,MOMO-GH-00241,1106.4,airtime,ussd,,food,Volta,DEV-8d01bb,False,True,BANK-GH-00037,low,1974.3,0,none
MOMO-TXN-857168,2026-01-17 16:55:40.024342,MOMO-GH-00221,MOMO-GH-00429,3046.75,airtime,agent,AGT-Central-0066,utility,Central,DEV-6a5464,False,False,BANK-GH-00221,middle,8246.22,0,none
MOMO-TXN-282973,2026-01-17 17:07:54.066006,MOMO-GH-00154,MOMO-GH-00427,719.52,withdraw,ussd,,airtime,Greater Accra,DEV-556c90,False,False,BANK-GH-00154,low,1218.15,0,none
MOMO-TXN-370756,2026-01-17 17:16:16.346209,MOMO-GH-00291,MOMO-GH-00215,365.56,bill_payment,agent,AGT-Ashanti-0025,utility,Ashanti,DEV-dd3455,False,False,BANK-GH-00291,low,1392.18,0,none
MOMO-TXN-896241,2026-01-17 17:31:31.293353,MOMO-GH-00405,MOMO-GH-00472,1543.02,airtime,agent,AGT-UpperWest-0057,airtime,Upper West,DEV-4715a0,False,False,BANK-GH-00405,middle,3481.29,0,none
MOMO-TXN-305225,2026-01-17 17:45:28.323100,MOMO-GH-00010,MOMO-GH-00404,259.71,receive,ussd,,retail,Central,DEV-1f029c,False,False,BANK-GH-00010,low,948.15,0,none
MOMO-TXN-214576,2026-01-17 18:03:48.029292,MOMO-GH-00387,MOMO-GH-00381,588.55,send,ussd,,unknown,Western,DEV-332fe6,False,True,,low,1440.66,0,none
MOMO-TXN-775424,2026-01-17 18:06:54.379060,MOMO-GH-00347,MOMO-GH-00483,290.04,transfer,ussd,,retail,Upper West,DEV-2f3700,False,False,BANK-GH-00347,middle,6001.14,0,none
MOMO-TXN-755383,2026-01-17 18:14:45.097402,MOMO-GH-00099,MOMO-GH-00323,791.16,withdraw,app,,food,Greater Accra,DEV-aa304e,False,True,,low,1560.69,0,none
MOMO-TXN-269218,2026-01-17 18:45:55.353398,MOMO-GH-00260,MOMO-GH-00045,572.62,transfer,agent,AGT-Volta-0081,airtime,Volta,DEV-3a9f44,False,True,BANK-GH-00260,low,2297.04,0,none
MOMO-TXN-443848,2026-01-17 19:02:40.091627,MOMO-GH-00385,MOMO-GH-00305,671.35,receive,ussd,,airtime,Ashanti,DEV-55822e,False,False,BANK-GH-00385,low,2075.82,0,none
MOMO-TXN-863611,2026-01-17 19:11:13.180884,MOMO-GH-00415,MOMO-GH-00015,1226.48,send,app,,retail,Upper East,DEV-28676a,False,False,BANK-GH-00415,middle,4405.8,0,none
MOMO-TXN-682119,2026-01-17 19:17:40.248397,MOMO-GH-00024,MOMO-GH-00232,683.92,receive,app,,utility,Greater Accra,DEV-068988,False,False,BANK-GH-00024,low,1846.65,0,none
MOMO-TXN-329659,2026-01-17 19:24:56.133604,MOMO-GH-00099,MOMO-GH-00002,350.05,withdraw,app,,retail,Greater Accra,DEV-03139a,False,False,,low,1560.69,0,none
MOMO-TXN-741079,2026-01-17 19:58:34.136024,MOMO-GH-00379,MOMO-GH-00496,3893.8,send,app,,utility,Volta,DEV-ebafc7,False,True,BANK-GH-00379,middle,7867.98,0,none
MOMO-TXN-672967,2026-01-17 19:59:12.188224,MOMO-GH-00196,MOMO-GH-00197,471.24,bill_payment,ussd,,unknown,Brong-Ahafo,DEV-89e39b,False,False,BANK-GH-00196,low,1985.61,0,none
MOMO-TXN-210146,2026-01-17 20:49:42.340329,MOMO-GH-00147,MOMO-GH-00377,2497.1,receive,app,,airtime,Upper West,DEV-f5b794,False,False,BANK-GH-00147,middle,5511.75,0,none
MOMO-TXN-400798,2026-01-17 20:56:57.380096,MOMO-GH-00430,MOMO-GH-00394,437.89,send,ussd,,utility,Upper East,DEV-d2ff58,False,True,BANK-GH-00430,low,996.72,0,none
MOMO-TXN-966431,2026-01-17 21:32:34.372850,MOMO-GH-00061,MOMO-GH-00141,685.29,airtime,agent,AGT-Western-0057,airtime,Western,DEV-c7db25,False,False,BANK-GH-00061,low,2251.77,0,none
MOMO-TXN-446922,2026-01-17 21:35:51.163169,MOMO-GH-00216,MOMO-GH-00352,4400.27,bill_payment,agent,AGT-UpperWest-0045,unknown,Upper West,DEV-f505f7,False,False,BANK-GH-00216,high,11436.45,0,none
MOMO-TXN-714867,2026-01-17 21:43:35.065738,MOMO-GH-00071,MOMO-GH-00427,468.9,bill_payment,ussd,,food,Volta,DEV-9922c3,False,False,BANK-GH-00071,low,1511.4,0,none
MOMO-TXN-926394,2026-01-17 21:50:26.157505,MOMO-GH-00097,MOMO-GH-00116,739.19,receive,ussd,,food,Upper West,DEV-f73a82,False,False,BANK-GH-00097,low,1441.32,0,none
MOMO-TXN-394895,2026-01-17 22:11:24.382374,MOMO-GH-00409,MOMO-GH-00389,2733.15,airtime,ussd,,unknown,Ashanti,DEV-261fe4,False,True,BANK-GH-00409,middle,8302.17,0,none
MOMO-TXN-395548,2026-01-17 22:11:46.221522,MOMO-GH-00238,MOMO-GH-00014,798.11,transfer,app,,unknown,Upper West,DEV-988692,False,False,BANK-GH-00238,low,2399.4,0,none
MOMO-TXN-199613,2026-01-17 22:21:00.151169,MOMO-GH-00386,MOMO-GH-00183,9271.54,send,agent,AGT-Western-0010,transfer,Western,DEV-76e17e,False,False,BANK-GH-00386,high,24400.77,0,none
MOMO-TXN-208854,2026-01-17 22:21:02.306134,MOMO-GH-00357,MOMO-GH-00415,2237.34,bill_payment,agent,AGT-GreaterAccra-0079,utility,Greater Accra,DEV-fe3054,False,True,,middle,5386.14,0,none
MOMO-TXN-820431,2026-01-17 22:36:51.309942,MOMO-GH-00141,MOMO-GH-00272,781.67,send,ussd,,utility,Western,DEV-e75238,False,False,BANK-GH-00141,low,1561.23,0,none
MOMO-TXN-866461,2026-01-17 22:43:46.346786,MOMO-GH-00016,MOMO-GH-00438,1229.48,receive,app,,airtime,Western,DEV-551da3,False,False,BANK-GH-00016,middle,4645.17,0,none
MOMO-TXN-651363,2026-01-17 22:43:52.183265,MOMO-GH-00076,MOMO-GH-00123,576.75,withdraw,ussd,,transfer,Greater Accra,DEV-4faf7d,False,False,BANK-GH-00076,low,1491.03,0,none
MOMO-TXN-681478,2026-01-17 22:50:30.087243,MOMO-GH-00259,MOMO-GH-00112,300.77,transfer,agent,AGT-UpperEast-0044,transfer,Upper East,DEV-d1a6ef,False,True,BANK-GH-00259,low,1105.56,0,none
MOMO-TXN-713635,2026-01-17 22:50:47.218267,MOMO-GH-00202,MOMO-GH-00069,719.47,bill_payment,ussd,,transfer,Brong-Ahafo,DEV-fc810a,False,False,,middle,3418.08,0,none
MOMO-TXN-650750,2026-01-17 22:56:25.355632,MOMO-GH-00486,MOMO-GH-00002,461.87,withdraw,app,,transfer,Greater Accra,DEV-ec7415,False,False,,low,1514.25,0,none
MOMO-TXN-672549,2026-01-17 23:02:41.258313,MOMO-GH-00035,MOMO-GH-00153,44.67,bill_payment,app,,food,Eastern,DEV-71afaf,False,False,,middle,2852.25,0,none
MOMO-TXN-940715,2026-01-17 23:05:50.241579,MOMO-GH-00319,MOMO-GH-00279,857.11,send,agent,AGT-UpperWest-0002,utility,Upper West,DEV-b769d0,False,False,BANK-GH-00319,low,1980.48,0,none
MOMO-TXN-136118,2026-01-17 23:46:57.263449,MOMO-GH-00276,MOMO-GH-00034,276.52,withdraw,app,,airtime,Northern,DEV-ca51c4,False,False,BANK-GH-00276,low,1199.19,0,none
MOMO-TXN-361728,2026-01-17 23:53:53.229683,MOMO-GH-00182,MOMO-GH-00105,413.59,airtime,agent,AGT-Western-0034,transfer,Western,DEV-a61023,False,False,BANK-GH-00182,low,1507.56,0,none
MOMO-TXN-380345,2026-01-17 23:56:03.214103,MOMO-GH-00389,MOMO-GH-00208,228.1,bill_payment,ussd,,transfer,Upper East,DEV-c907aa,False,True,BANK-GH-00389,low,1099.05,0,none
MOMO-TXN-868544,2026-01-18 00:11:42.089809,MOMO-GH-00269,MOMO-GH-00206,478.79,bill_payment,app,,transfer,Central,DEV-936858,False,False,BANK-GH-00269,low,1347.75,0,none
MOMO-TXN-722780,2026-01-18 00:11:48.126485,MOMO-GH-00138,MOMO-GH-00142,4144.96,airtime,app,,retail,Volta,DEV-8e44cc,False,True,BANK-GH-00138,middle,8951.76,0,none
MOMO-TXN-857750,2026-01-18 00:50:07.192805,MOMO-GH-00025,MOMO-GH-00228,611.03,airtime,agent,AGT-Brong-Ahafo-0086,airtime,Brong-Ahafo,DEV-bd294a,False,False,BANK-GH-00025,low,1628.13,0,none
MOMO-TXN-441013,2026-01-18 01:20:03.245981,MOMO-GH-00394,MOMO-GH-00262,739.52,bill_payment,agent,AGT-Ashanti-0061,retail,Ashanti,DEV-aa99bb,False,False,,middle,2972.13,0,none
MOMO-TXN-475623,2026-01-18 01:25:00.122978,MOMO-GH-00051,MOMO-GH-00491,714.7,airtime,ussd,,retail,Eastern,DEV-17b38f,False,False,BANK-GH-00051,low,2130.81,0,none
MOMO-TXN-329931,2026-01-18 01:33:11.295016,MOMO-GH-00152,MOMO-GH-00055,388.16,bill_payment,ussd,,food,Northern,DEV-7e8488,False,False,BANK-GH-00152,low,1567.05,0,none
MOMO-TXN-333507,2026-01-18 01:33:51.107547,MOMO-GH-00448,MOMO-GH-00156,626.26,airtime,agent,AGT-Western-0013,transfer,Western,DEV-6f2adb,False,False,BANK-GH-00448,low,2001.0,0,none
MOMO-TXN-847986,2026-01-18 01:45:41.231194,MOMO-GH-00387,MOMO-GH-00087,535.15,bill_payment,ussd,,transfer,Western,DEV-c2a007,False,False,,low,1440.66,0,none
MOMO-TXN-814417,2026-01-18 01:51:29.373900,MOMO-GH-00433,MOMO-GH-00099,1110.67,airtime,agent,AGT-Eastern-0063,airtime,Eastern,DEV-8c6c65,False,False,BANK-GH-00433,middle,2628.69,0,none
MOMO-TXN-994854,2026-01-18 02:18:59.342341,MOMO-GH-00137,MOMO-GH-00392,569.08,airtime,ussd,,airtime,Upper East,DEV-7421a3,False,False,BANK-GH-00137,low,1353.18,0,none
MOMO-TXN-777486,2026-01-18 02:41:57.192771,MOMO-GH-00169,MOMO-GH-00320,572.27,send,ussd,,food,Upper East,DEV-2e7a9c,False,False,BANK-GH-00169,low,1766.88,0,none
MOMO-TXN-745604,2026-01-18 02:52:05.297137,MOMO-GH-00110,MOMO-GH-00315,1891.25,receive,ussd,,retail,Greater Accra,DEV-8a2ad0,False,False,BANK-GH-00110,middle,7247.91,0,none
MOMO-TXN-184002,2026-01-18 03:22:01.031708,MOMO-GH-00456,MOMO-GH-00395,242.16,transfer,agent,AGT-Ashanti-0038,utility,Ashanti,DEV-ae47b3,False,False,BANK-GH-00456,low,1155.15,0,none
MOMO-TXN-166165,2026-01-18 03:25:18.090331,MOMO-GH-00072,MOMO-GH-00401,905.5,airtime,agent,AGT-GreaterAccra-0007,retail,Greater Accra,DEV-56de16,False,True,BANK-GH-00072,low,2054.7,0,none
MOMO-TXN-198595,2026-01-18 03:25:43.374734,MOMO-GH-00378,MOMO-GH-00420,8507.45,send,agent,AGT-Western-0094,unknown,Western,DEV-c76fbc,False,False,BANK-GH-00378,high,44729.49,0,none
MOMO-TXN-804313,2026-01-18 03:34:36.163048,MOMO-GH-00219,MOMO-GH-00317,443.38,airtime,agent,AGT-Western-0082,transfer,Western,DEV-680298,False,False,BANK-GH-00219,low,1428.45,0,none
MOMO-TXN-375594,2026-01-18 03:57:25.302526,MOMO-GH-00175,MOMO-GH-00151,285.76,send,app,,transfer,Central,DEV-41bbc2,False,True,BANK-GH-00175,low,1826.76,0,none
MOMO-TXN-887775,2026-01-18 04:02:23.352404,MOMO-GH-00379,MOMO-GH-00256,1138.66,bill_payment,app,,utility,Volta,DEV-5b720b,False,False,BANK-GH-00379,middle,7867.98,0,none
MOMO-TXN-492041,2026-01-18 04:23:43.337915,MOMO-GH-00242,MOMO-GH-00270,7482.22,receive,app,,retail,Ashanti,DEV-9e54ef,False,False,BANK-GH-00242,high,27680.31,0,none
MOMO-TXN-890371,2026-01-18 04:26:12.105183,MOMO-GH-00159,MOMO-GH-00031,2369.23,bill_payment,agent,AGT-UpperWest-0025,airtime,Upper West,DEV-e77325,False,True,BANK-GH-00159,middle,5543.22,0,none
MOMO-TXN-579770,2026-01-18 04:35:01.191746,MOMO-GH-00189,MOMO-GH-00226,1301.02,transfer,app,,retail,Ashanti,DEV-71e021,False,False,BANK-GH-00189,middle,6303.36,0,none
MOMO-TXN-112936,2026-01-18 04:58:27.271757,MOMO-GH-00432,MOMO-GH-00497,509.43,withdraw,ussd,,retail,Eastern,DEV-5f070a,False,False,,low,1924.83,0,none
MOMO-TXN-235670,2026-01-18 05:24:37.245026,MOMO-GH-00381,MOMO-GH-00113,2973.01,withdraw,app,,airtime,Upper East,DEV-1f8eab,False,False,BANK-GH-00381,middle,8190.3,0,none
MOMO-TXN-110821,2026-01-18 05:55:49.231096,MOMO-GH-00405,MOMO-GH-00056,1161.9,receive,agent,AGT-UpperWest-0095,food,Upper West,DEV-4eb1f1,False,False,BANK-GH-00405,middle,3481.29,0,none
MOMO-TXN-137429,2026-01-18 06:07:19.378559,MOMO-GH-00424,MOMO-GH-00065,547.26,transfer,ussd,,food,Northern,DEV-b257e0,False,False,,low,1371.06,0,none
MOMO-TXN-735242,2026-01-18 07:22:38.228458,MOMO-GH-00267,MOMO-GH-00201,2377.79,transfer,agent,AGT-UpperEast-0030,utility,Upper East,DEV-ce9971,False,False,BANK-GH-00267,middle,5823.3,0,none
MOMO-TXN-224535,2026-01-18 07:58:31.245218,MOMO-GH-00098,MOMO-GH-00418,2797.95,bill_payment,ussd,,unknown,Upper East,DEV-0302d3,False,True,,middle,7002.96,0,none
MOMO-TXN-762002,2026-01-18 08:12:29.255460,MOMO-GH-00480,MOMO-GH-00475,535.28,send,agent,AGT-UpperWest-0027,transfer,Upper West,DEV-d9e699,False,False,BANK-GH-00480,low,1964.34,0,none
MOMO-TXN-483010,2026-01-18 08:20:23.187512,MOMO-GH-00062,MOMO-GH-00356,2391.04,bill_payment,agent,AGT-Eastern-0061,transfer,Eastern,DEV-48ac4b,False,False,,middle,6487.11,0,none
MOMO-TXN-238579,2026-01-18 08:25:32.063251,MOMO-GH-00113,MOMO-GH-00456,698.64,receive,app,,transfer,Northern,DEV-f8334d,False,True,BANK-GH-00113,low,1905.21,0,none
MOMO-TXN-103499,2026-01-18 08:39:39.352787,MOMO-GH-00034,MOMO-GH-00058,311.12,send,ussd,,unknown,Upper West,DEV-beff71,False,False,BANK-GH-00034,low,1615.17,0,none
MOMO-TXN-308079,2026-01-18 08:43:21.337793,MOMO-GH-00265,MOMO-GH-00134,1130.84,airtime,app,,airtime,Greater Accra,DEV-492ffc,False,False,,low,2322.3,0,none
MOMO-TXN-801279,2026-01-18 08:45:58.282319,MOMO-GH-00019,MOMO-GH-00390,328.49,bill_payment,ussd,,retail,Central,DEV-9084f7,False,False,BANK-GH-00019,low,1067.79,0,none
MOMO-TXN-721418,2026-01-18 09:14:52.268977,MOMO-GH-00205,MOMO-GH-00088,515.6,receive,app,,utility,Upper West,DEV-fa203e,False,False,BANK-GH-00205,low,1322.67,0,none
MOMO-TXN-802685,2026-01-18 09:20:16.056510,MOMO-GH-00249,MOMO-GH-00058,2471.44,bill_payment,app,,airtime,Western,DEV-fdccc6,False,False,BANK-GH-00249,middle,8081.13,0,none
MOMO-TXN-360096,2026-01-18 09:25:29.105120,MOMO-GH-00174,MOMO-GH-00379,256.51,receive,agent,AGT-Brong-Ahafo-0096,food,Brong-Ahafo,DEV-4824de,False,False,BANK-GH-00174,low,1455.09,0,none
MOMO-TXN-218370,2026-01-18 09:28:18.199448,MOMO-GH-00311,MOMO-GH-00364,1415.74,airtime,ussd,,utility,Upper West,DEV-1bfe9c,False,False,BANK-GH-00311,middle,3641.88,0,none
MOMO-TXN-553939,2026-01-18 09:29:09.225887,MOMO-GH-00281,MOMO-GH-00423,328.28,bill_payment,ussd,,transfer,Western,DEV-7af1c3,False,True,BANK-GH-00281,low,1996.68,0,none
MOMO-TXN-313910,2026-01-18 09:40:33.156912,MOMO-GH-00325,MOMO-GH-00428,352.4,withdraw,app,,transfer,Eastern,DEV-91195f,False,False,BANK-GH-00325,low,1509.03,0,none
MOMO-TXN-172132,2026-01-18 09:46:04.033303,MOMO-GH-00065,MOMO-GH-00293,1440.14,receive,app,,utility,Upper West,DEV-09f313,False,False,BANK-GH-00065,middle,3844.35,0,none
